Local time,Open,High,Low,Close,Volume
14.09.2021 23:00:00.000 GMT+0200,4446.854,4487.567,4436.948,4483.455,85.8877
15.09.2021 23:00:00.000 GMT+0200,4486.452,4488.158,4443.648,4473.055,82.72779999999999
16.09.2021 23:00:00.000 GMT+0200,4471.001,4483.064,4422.903,4426.249,112.09130000000002
17.09.2021 23:00:00.000 GMT+0200,4426.249,4426.249,4426.249,4426.249,0
18.09.2021 23:00:00.000 GMT+0200,4426.249,4426.249,4426.249,4426.249,0
19.09.2021 23:00:00.000 GMT+0200,4423.446,4429.267,4305.555,4351.849,222.92469999999997
20.09.2021 23:00:00.000 GMT+0200,4354.464,4407.101,4343.101,4345.649,187.1836
21.09.2021 23:00:00.000 GMT+0200,4347.761,4416.969,4332.646,4397.355,174.3436
22.09.2021 23:00:00.000 GMT+0200,4397.361,4465.867,4397.001,4450.955,115.03519999999999
23.09.2021 23:00:00.000 GMT+0200,4449.852,4464.249,4421.651,4457.061,120.3791
24.09.2021 23:00:00.000 GMT+0200,4457.061,4457.061,4457.061,4457.061,0
25.09.2021 23:00:00.000 GMT+0200,4457.061,4457.061,4457.061,4457.061,0
26.09.2021 23:00:00.000 GMT+0200,4457.901,4483.361,4436.448,4443.564,109.5332
27.09.2021 23:00:00.000 GMT+0200,4441.355,4453.164,4346.046,4357.301,193.1086
28.09.2021 23:00:00.000 GMT+0200,4359.260,4389.464,4354.649,4367.201,170.70749999999998
29.09.2021 23:00:00.000 GMT+0200,4369.269,4398.449,4305.354,4313.401,179.4939
30.09.2021 23:00:00.000 GMT+0200,4312.061,4376.546,4271.155,4358.455,210.6302
01.10.2021 23:00:00.000 GMT+0200,4358.455,4358.455,4358.455,4358.455,0
02.10.2021 23:00:00.000 GMT+0200,4358.455,4358.455,4358.455,4358.455,0
03.10.2021 23:00:00.000 GMT+0200,4359.864,4372.746,4278.852,4305.449,231.40890000000002
04.10.2021 23:00:00.000 GMT+0200,4305.952,4369.501,4280.251,4345.455,162.72659999999996
05.10.2021 23:00:00.000 GMT+0200,4344.661,4366.358,4283.949,4365.458,228.27480000000003
06.10.2021 23:00:00.000 GMT+0200,4366.052,4431.264,4365.852,4400.464,120.06510000000002
07.10.2021 23:00:00.000 GMT+0200,4399.867,4417.261,4386.152,4389.558,150.67229999999998
08.10.2021 23:00:00.000 GMT+0200,4389.558,4389.558,4389.558,4389.558,0
09.10.2021 23:00:00.000 GMT+0200,4389.558,4389.558,4389.558,4389.558,0
10.10.2021 23:00:00.000 GMT+0200,4394.069,4417.401,4355.701,4358.264,157.2769
11.10.2021 23:00:00.000 GMT+0200,4357.963,4375.064,4327.049,4341.852,189.46949999999995
12.10.2021 23:00:00.000 GMT+0200,4337.966,4375.158,4329.164,4363.701,152.43980000000002
13.10.2021 23:00:00.000 GMT+0200,4364.869,4440.455,4364.869,4440.252,86.1142
14.10.2021 23:00:00.000 GMT+0200,4443.466,4476.749,4435.749,4472.546,92.29689999999998
15.10.2021 23:00:00.000 GMT+0200,4472.546,4472.546,4472.546,4472.546,0
16.10.2021 23:00:00.000 GMT+0200,4472.546,4472.546,4472.546,4472.546,0
17.10.2021 23:00:00.000 GMT+0200,4476.052,4489.552,4445.846,4486.601,96.76229999999998
18.10.2021 23:00:00.000 GMT+0200,4485.658,4525.361,4481.751,4524.152,71.82220000000001
19.10.2021 23:00:00.000 GMT+0200,4525.155,4541.549,4513.846,4534.567,69.91770000000001
